Date, 13021 - Export of goods - Sao Paulo - US $ (thousand), 13022 - Import of goods - Sao Paulo - US $ (thousand), 13023 - Balance of trade balance - Sao Paulo - USD $ (thousand), 14026 - Balance of credit operations of the National Financial System - Sao Paulo - Individuals - R$ (million), 14053 - Balance of credit operations of the National Financial System - Sao Paulo - Legal entities - R$ (million), 14080 - Balance of credit operations of the National Financial System - Sao Paulo - Total - R$ (million), 15885 - Default rate of credit operations of the National Financial System - Sao Paulo - Individuals -%, 15917 - Default rate of credit operations of the National Financial System - Sao Paulo - Legal entities -%, 15949 - Default rate of credit operations of the National Financial System - Sao Paulo - Total -%, "CP.1-2Q ..... 46 popular house, 1 floor, balcony, living room, 2 bedrooms, circulation, bathroom and kitchen "," CP.1-2Q ..... 40 Popular house, 1 floor, s wing, 2 bedrooms, circulation, bathroom and kitchen "," CR.1-2Q ..... 62 Residential house, 1 floor, balcony, living room, 2 bedrooms, circulation, bathroom, kitchen, service area, bedroom and WC de maid "," CR.1-3Q .... 104 Residential house, 1 floor, balcony, living room, 3 bedrooms, circulation, bathroom, toilet, kitchen, service area, maid's room and toilet "," CR. 1-4Q .... 122 Residential house, 1 floor, balcony, living room, 4 bedrooms, circulation, 2 bathrooms, kitchen, laundry area, maid's room and toilet "," CP.1-1Q ..... 30 Popular house, 1 floor, living room, 1 bedroom, circulation, bathroom and kitchen "," CP.2-3Q ..... 56 Popular house, 2 floors, living room, 3 bedrooms, circulation, bathroom and kitchen "," CR.2-2Q ..... 81 Residential house, semi-detached, 2 floors, living room, 2 bedrooms, circulation, bathroom, kitchen, service area, maid's room and toilet "," Table 254 - Number of informants and Quantity stocked on the last day of the semester, by products, type of company property and type of activity of the establishment ", 4345 - Revenue from states and municipalities (Flows) - Collection of ICMS - Sao Paulo - u.m.c. (thousand), 4372 - Revenue from states and municipalities (Flows) - Transfers from the Union - Sao Paulo - u.m.c. (thousand), 7640 - Collection of ICMS (Flows) - Primary sector - Sao Paulo - u.m.c. (thousand), 7651 - Collection of ICMS (Flows) - Secondary sector - Sao Paulo - u.m.c. (thousand), 7662 - Collection of ICMS (Flows) - Tertiary sector - Sao Paulo - u.m.c. (thousand), 7673 - Collection of ICMS (Flows) - Energy - Sao Paulo - u.m.c. (thousand), 7684 - Collection of ICMS (Flows) - Petroleum - Sao Paulo - u.m.c. (thousand), 7695 - Collection of ICMS (Flows) - Other sources - Sao Paulo - u.m.c. (thousand), Infant Mortality, 3653 - General industry, 3653 - Extractive industries, 3653 - Transformation industries, 3653 - Food products manufacturing, 3653 - Beverages manufacturing, "20128 - Retail sales volume index - Pharmaceutical articles, medical, orthopedic, perfumery and cosmetics - Sao Paulo - Index "," 20129 - Retail sales volume index - Books, newspapers, magazines and stationery - Sao Paulo - Index "," 20130 - Retail sales volume index - Office, computer and communication equipment and supplies - Sao Paulo - Index ", 20131 - Retail sales volume index - Other articles for personal and domestic use - Sao Paulo - Index, 20132 - Retail sales volume index - Construction material - Sao Paulo - Index, 20133 - Retail sales volume index - Total expanded trade - São Paulo - Index, 21925 - Industrial production (2012 = 100) - General - Sao Paulo - Index, 28311 - Index formal employment - Sao Paulo - Index, 7427 - Salaried employed persons (Jan / 2001 = 100) - Sao Paulo - Index, 10782 - Unemployment rate - Metropolitan region - Sao Paulo (in the week) -%, 12832 - Economically active population - Metropolitan area of Sao Paulo - Units (thousand ), 12835 - Employed population - Metropolitan Region of Sao Paulo - Units (thousand), 12839 - Unemployed population - Metropolitan Region of Sao Paulo - Units (thousand), 12841 - Average real effective income of employed persons - Metropolitan Region of Sao Paulo - R$, 12867 - Formal jobs generated - Sao Paulo - Units, 13024 - Extended National Consumer Price Index - monthly variation - Sao Paulo -%, 13025 - National Consumer Price Index - monthly variation - Sao Paulo -%, 1475 - Retail sales volume index - Total - Sao Paulo - Index, 1490 - Retail sales volume index - Fuels and lubricants - Sao Paulo - Index, "1503 - Retail sales volume index - Hypermarkets, supermarkets, food products, beverages and tobacco - Sao Paulo - Index "," 1516 - Retail sales volume index - Fabrics, clothing and footwear - Sao Paulo - Index ", 1529 - Retail sales volume index - Furniture and household appliances - Sao Paulo - Index , "1555 - Retail sales volume index - Cars, motorcycles, parts and pieces - Sao Paulo - Index", 1568 - Retail sales volume index - Hypermarkets and supermarkets - Sao Paulo - Index, 28035 - PMS - Service volume index - Total - Sao Paulo - seasonally adjusted - Index, Total evolution of job terminations, Total evolution of job admissions, Nominal Sales - retail - seasonally adjusted index 2014, Real sales - retail - seasonally adjusted index 2014, 25394 - Regional Economic Activity Index - Sao Paulo - seasonally adjusted - Index, Consumption - electricity - Southeast Region (SE) - amount. - GWh - Eletrobras - ELETRO12_CEESE12 -, Table 6588 - Planted Area (Hectare), Table 6588 - Harvested Area (Hectare), Sugar spot price R $ (CEPEA / ESALQ crystal sugar indicator - Sao Paulo), Sugar spot price USD (CEPEA / ESALQ Crystal Sugar Indicator - Sao Paulo), Arabica Coffee Indicator CEPEA / ESALQ R$, Arabica Coffee Indicator CEPEA / ESALQ USD , Chicken CEPEA / ESALQ Frozen Chicken Prices - SP State, Fat Cattle CEPEA Indicator / B3
9/1/2007,4605696,4181680,424016,100684,173918,274602,4.62,1.28,2.36,0,0,0,800.6,761.4,0,0,0,0,"5,960,794","519,855","10,255","1,728,300","2,459,114","668,591","687,798","406,736",566,98.8,0,0,0,0,49,64.6,38.9,57.5,88.9,66.6,102.3,124.3,106.99,9.4,"10,086","9,142",944,"2,110.34","77,418",0.19,0.27,60.3,74.5,62.1,73.2,55.2,78.9,62.2,0,0,0,44.90,62.50,127.18,"17,586",7387155,6407258,0,0,0,0,0,0
10/1/2007,4687472,4942965,255493,103116,177244,280361,4.38,1.27,2.28,0,0,0,801.12,761.76,0,0,0,0,"5,735,314","595,154","10,419","1,937,895","2,183,826","526,454","636,410","440,310",580,100.8,0,0,0,0,50.8,55.7,33.2,67.5,94.3,72.9,109.4,125.27,107.8,9.5,"10,126","9,165",961,"2,137.21","73,118",0.19,0.16,62.2,77.6,61.8,79.8,59.9,95.7,61.7,0,0,0,44.90,62.40,127.82,"17,489",7382325,6402428,0,0,0,0,0,0
11/1/2007,4669307,4917874,248568,106496,184715,291212,4.47,1.26,2.3,0,0,0,805.66,765.83,0,0,0,0,"5,652,123","559,285","9,923","1,966,248","2,153,435","565,983","697,117","259,417",609,98.3,0,0,0,0,48.4,57.4,37.4,72.1,95.9,72.8,102.1,125.69,107.68,8.8,"10,117","9,222",895,"2,396.13","30,277",0.36,0.38,64.6,79.9,62.6,92.2,64.9,89.4,62.5,0,0,0,46.60,64.60,128.3,"17,983",7382325,6402428,0,0,0,0,0,0
12/1/2007,4462727,4019566,443161,109831,192310,302141,4.31,1.2,2.2,0,0,0,806.48,766.58,0,0,0,0,"5,761,731","799,358","10,034","1,964,982","2,195,308","579,580","723,785","288,042",646,99,0,0,0,0,57.1,80.7,81.2,112,69,84.2,90.7,123.38,104.97,8,"9,986","9,190",796,"2,804.85","173,905",0.56,0.73,87.3,80.7,80.3,165.9,83.5,83.2,80.3,0,0,0,47.30,65.10,128.09,"17,622",7382325,6402428,0,0,0,0,0,0
1/1/2008,3935850,4868924,933075,112674,191474,304149,4.44,1.23,2.28,0,0,0,812.45,772.32,0,0,0,0,"6,003,361","739,286","9,591","1,950,430","2,521,408","561,635","688,317","271,980",617,101.5,0,0,0,0,51.5,79.4,29,67.3,74.3,67.7,93.5,124.3,105.38,8.6,"9,983","9,122",861,"2,226.49","65,112",0.55,0.64,62.2,80.9,60.6,77.6,63.5,81.3,60.5,0,0,0,48.10,65.70,128.92,"17,552",7550854,6534769,0,0,0,0,0,0
2/1/2008,4208821,4622481,413659,115583,195248,310830,4.53,1.25,2.32,0,0,0,814.38,774.18,0,0,0,0,"5,588,422","711,680","9,792","1,850,107","2,220,109","563,832","646,723","297,859",625,100,0,0,0,0,47.9,82.5,34,58.3,69.9,64.7,89.6,125.64,105.84,9.3,"10,037","9,098",939,"2,193.50","98,652",0.37,0.18,59.3,75.5,59.6,67.8,59.6,78.6,59.4,0,0,0,47.00,65.40,128.54,"17,445",7499690,6488390,0,0,0,0,0,0
3/1/2008,4227166,4469334,242168,117351,204920,322271,4.45,1.18,2.23,0,0,0,817.28,776.84,0,0,0,0,"5,405,355","572,634","10,424","1,676,255","2,075,763","631,028","740,161","271,724",738,101.8,0,0,0,0,53.8,84.6,44.2,69.4,72.8,73.6,97.2,126.86,106.84,9.4,"10,128","9,179",949,"2,181.17","90,582",0.42,0.45,67.7,83,68.1,80.5,65.5,90.2,67.9,0,0,0,49.00,67.30,130.61,"17,566",7500685,6489385,0,0,0,0,0,0
4/1/2008,4542801,5126582,583781,120458,208320,328778,4.57,1.19,2.29,0,0,0,818.34,777.72,0,0,0,0,"6,017,915","747,039","12,195","1,919,337","2,434,749","649,853","651,020","350,761",675,102.2,0,0,0,0,54.9,78.9,35.7,62.6,76.4,72.7,100,128.8,107.91,9.4,"10,166","9,210",956,"2,190.69","144,939",0.43,0.54,63.8,76.5,61.9,88,66.9,95,61.6,0,0,0,49.30,67.50,132.04,"17,576",7500685,6489385,0,0,0,0,0,0
5/1/2008,4737444,5461544,724101,124170,211089,335259,4.68,1.26,2.38,0,0,0,845.62,803.64,0,0,0,0,"6,266,769","692,475","12,833","2,151,373","2,359,849","632,679","793,613","316,422",661,102.4,0,0,0,0,57.8,75,45.7,75.7,89.1,76.4,104.7,129.83,108.76,8.6,"10,203","9,323",880,"2,163.26","75,734",0.88,1.13,70.4,83.3,65.7,111.6,74.4,90.7,65.4,0,0,0,0.00,0.00,132.18,"17,862",7872448,6881195,0,0,0,0,0,0
6/1/2008,5513615,5895610,381995,127348,216212,343559,4.28,1.12,2.15,0,0,0,854.21,811.96,0,0,0,0,"6,427,037","602,688","11,807","2,179,545","2,524,979","599,647","805,445","305,614",617,105.5,0,0,0,0,55,72.4,55.2,68.1,89.5,75.7,107.1,131.24,109.03,8.2,"10,312","9,468",844,"2,140.91","102,726",0.82,1.09,65.5,83.9,61.7,96.6,65.9,99,61.4,0,0,0,0.00,0.00,133.47,"17,415",7855308,6874353,0,0,0,0,0,0
7/1/2008,5471516,6642019,1170503,130744,219132,349877,4.34,1.11,2.17,0,0,0,860.47,817.74,0,0,0,0,"6,511,314","627,892","10,289","2,166,577","2,566,936","705,735","745,664","316,113",594,104.6,0,0,0,0,57.8,67.7,44.1,69.4,102.8,77.7,111.1,132.12,109.74,8.3,"10,237","9,388",849,"2,193.67","64,065",0.54,0.68,66.4,90.1,63.9,86.8,66.8,101.1,63.6,0,0,0,0.00,0.00,134.17,"17,747",7872468,6897123,0,0,0,0,0,0
8/1/2008,5345732,6602094,1256361,133918,223576,357495,4.49,1.15,2.25,0,0,0,868.64,825.51,0,0,0,0,"6,582,338","668,165","10,898","2,181,578","2,525,397","702,702","855,304","306,459",538,101.8,0,0,0,0,56.8,71.5,47.8,74.3,95.9,76.6,109,133.24,109.15,8,"10,287","9,461",826,"2,218.43","83,591",0.37,0.41,69.5,89.8,68,88.2,68.4,91.8,67.6,0,0,0,0.00,0.00,133.86,"18,282",7872468,6897123,0,0,0,0,0,0
9/1/2008,5521241,6731803,1210562,136140,233901,370040,4.41,1.14,2.2,0,0,0,876.27,833.18,0,0,0,0,"6,922,355","596,030","12,525","2,451,808","2,694,021","613,059","843,148","307,794",611,103.6,0,0,0,0,58.5,66.4,55,70.2,100.1,79.4,110.2,134.21,109.66,8,"10,353","9,521",832,"2,172.46","72,268",0.36,0.32,67.7,87.7,64.7,86,70.2,104.9,64.2,0,0,0,0.00,0.00,135.46,"18,157",8232948,7184958,0,0,0,0,0,0
10/1/2008,4974404,6710116,1735712,139690,241137,380827,4.51,1.17,2.24,0,0,0,883.17,839.61,0,0,0,0,"7,414,263","647,340","14,208","2,754,768","2,769,267","627,618","870,456","377,946",615,102.3,0,0,0,0,60.2,56.1,47.6,80.2,99.7,75,111.5,134.67,109.66,7.7,"10,420","9,613",807,"2,210.41","34,353",0.55,0.6,70.9,89.9,68.6,83.8,73.3,82.3,68.1,0,0,0,0.00,0.00,133.94,"18,526",8259383,7398447,0,0,0,0,0,0
11/1/2008,4168727,5522094,1353367,141049,246877,387925,4.68,1.22,2.32,0,0,0,893.25,848.91,0,0,0,0,"6,458,868","706,430","14,939","2,336,280","2,558,175","629,633","624,715","295,126",588,98.9,0,0,0,0,57.5,63.3,40.4,77.1,88.2,70.1,99.6,134.4,108.37,8.2,"10,383","9,536",847,"2,431.02","20,884",0.17,0.08,69.7,82.8,68.9,88.4,68.5,69.9,68.4,0,0,0,0.00,0.00,133.11,"18,439",8277971,7416339,0,0,0,0,0,0
12/1/2008,4624888,4306222,318666,141898,248275,390173,4.83,1.34,2.45,0,0,0,895.79,851.27,0,0,0,0,"6,723,585","985,035","12,097","2,413,111","2,807,927","634,618","509,247","346,585",706,85.9,0,0,0,0,67.2,91,109.2,116.8,66.3,85.8,78.7,130.61,104.02,7.1,"10,285","9,551",734,"2,916.67","285,532",0.01,0.08,92.8,86.4,85.2,160.6,88.9,76.7,84.8,0,0,0,0.00,0.00,129.48,"16,842",8277971,7416339,0,0,0,0,0,0
1/1/2009,2727176,4473791,1746615,143557,244624,388181,5.25,1.55,2.74,0,0,0,897.51,852.61,0,0,0,0,"5,278,894","732,549","9,696","1,935,966","2,288,624","260,053","555,435","229,120",631,87.8,0,0,0,0,56.8,96.9,32.6,67.6,63.4,70.4,78.9,130.17,104.15,9.4,"10,341","9,367",974,"2,331.38","38,676",0.24,0.28,67.6,81,67.8,75.9,70.1,80.9,67.4,0,0,0,0.00,0.00,130.38,"16,346",8283405,7423621,0,0,0,0,0,0
2/1/2009,2784611,3354291,569680,144981,246451,391432,5.48,1.89,3.05,0,0,0,900.23,855.48,0,0,0,0,"6,417,158","631,224","12,946","2,178,567","2,511,561","687,019","754,482","272,583",582,88.3,0,0,0,0,53.8,85.3,35.4,62.1,60.1,66.5,75.7,130.26,102.86,10,"10,350","9,319","1,031","2,287.84",95,0.65,0.38,62.9,77.6,65.7,60.3,58.8,78.5,65.2,0,0,0,0.00,0.00,130.67,"16,418",8234605,7374821,0,0,0,0,0,0
3/1/2009,3467487,4106299,638812,145010,248671,393681,5.71,2.11,3.27,0,0,0,902.96,858.08,0,0,0,0,"6,034,538","504,028","10,851","2,174,685","2,407,651","448,388","627,679","365,284",681,89,0,0,0,0,62.6,92.1,45.4,71.5,67.2,78.4,88.4,130.8,103.09,10.5,"10,431","9,333","1,098","2,262.41","34,231",0.3,0.42,68.8,85.5,70.7,70.7,61.4,105.5,70.1,0,0,0,0.00,0.00,131.23,"17,161",8234605,7374821,0,0,0,0,0,0
4/1/2009,3170484,3379392,208908,147091,248859,395950,5.86,2.33,3.48,0,0,0,901.83,856.97,0,0,0,0,"5,957,060","614,185","20,260","2,242,071","2,268,918","470,082","676,216","279,513",655,90.4,0,0,0,0,60.5,74.2,52.2,70.9,62.1,73.3,85.7,131.82,104.23,10.2,"10,386","9,328","1,058","2,245.59","72,022",0.44,0.63,70.2,82.8,73.4,79.8,58.4,85.4,73,0,0,0,0.00,0.00,131.61,"17,282",8234605,7374821,0,0,0,0,0,0
5/1/2009,3221362,3522657,301294,149428,249254,398682,6.01,2.68,3.77,0,0,0,928.56,882.85,0,0,0,0,"6,097,193","823,843","9,220","2,159,626","2,467,366","469,239","712,825","278,917",620,92,0,0,0,0,62.5,78.1,39.6,82.6,83.2,79.3,93.5,132.49,104.64,10.2,"10,415","9,348","1,067","2,244.29","44,521",0.31,0.35,73.2,84.4,73.4,95.3,66.3,95.3,73,0,0,0,0.00,0.00,132.3,"16,781",8394925,7549821,0,0,0,0,0,0
6/1/2009,3790930,4028208,237278,152075,252569,404644,5.83,2.93,3.88,0,0,0,927.81,882.19,0,0,0,0,"6,295,261","641,530","10,203","2,259,610","2,519,316","490,222","707,103","308,807",618,91.9,0,0,0,0,60.9,74.7,65.9,76.5,87.3,84.6,93.4,132.91,104.85,9,"10,354","9,421",933,"2,202.20","27,603",0.36,0.47,70.3,80.9,68.8,99.7,62.2,119.9,68.2,0,0,0,0.00,0.00,132.95,"16,620",8375825,7530721,0,0,0,0,0,0
7/1/2009,3579050,4261055,682004,154568,252419,406987,5.92,3.25,4.14,0,0,0,926.84,881.07,0,0,0,0,"6,474,666","525,596","9,047","2,429,158","2,603,077","449,007","714,609","269,768",667,92.7,0,0,0,0,63.4,77.5,47.2,72.8,89.1,78.7,99.3,133.68,104.75,8.9,"10,478","9,547",931,"2,206.91","52,811",0.57,0.79,71.7,84.9,72.2,86.6,68.2,95.5,71.7,0,0,0,0.00,0.00,131.19,"16,936",8377405,7527766,0,0,0,0,0,0
8/1/2009,3503677,4282620,778944,156492,255958,412450,5.97,3.29,4.18,0,0,0,927.67,881.76,0,0,0,0,"6,557,064","552,360","8,262","2,450,584","2,593,392","491,273","658,232","355,321",645,93.7,0,0,0,0,64.5,85.8,37.6,78.9,88.1,81.9,102.1,134.78,104.81,9.1,"10,539","9,585",954,"2,245.42","77,983",0.24,0.16,73.8,85.9,75,81.9,70.5,102.3,74.5,0,0,0,0.00,0.00,132.33,"17,469",8377405,7527766,0,0,0,0,0,0
9/1/2009,4048478,4930156,881678,159197,261324,420521,5.96,3.23,4.14,0,0,0,930.03,883.94,0,0,0,0,"6,875,511","496,424","9,144","2,527,827","2,767,707","514,176","738,699","317,958",585,95.4,0,0,0,0,62.4,79.1,51,74.8,88,86.6,101.7,135.64,105.28,8.7,"10,538","9,624",914,"2,262.84","59,547",0.21,0.24,72,86.2,72.2,78.4,71.4,123.4,71.6,0,0,0,0.00,0.00,134.28,"17,796",8377405,7527766,0,0,0,0,0,0
10/1/2009,3775734,5059379,1283645,162270,264031,426301,5.92,3.17,4.09,0,0,0,930.47,884.43,0,0,0,0,"7,239,073","803,607","9,206","2,877,799","2,806,463","496,848","719,000","329,757",600,97.5,0,0,0,0,65.5,70.6,42.8,86.9,92.1,84.6,106.9,136.6,105.88,8.6,"10,426","9,530",896,"2,288.04","69,146",0.31,0.25,77.7,92.7,78.3,85.4,76.2,101.8,77.7,0,0,0,0.00,0.00,135.25,"18,111",8377405,7527766,0,0,0,0,0,0
11/1/2009,3732126,4692659,960533,166449,268841,435291,5.75,3.14,4.01,0,0,0,938.14,892.11,0,0,0,0,"7,216,059","694,920","6,653","2,802,291","2,825,328","520,377","689,614","371,796",583,100.6,0,0,0,0,62.7,66.6,42,82,90.2,82.7,102.2,137.55,105.92,8.1,"10,415","9,573",842,"2,508.49","69,667",0.36,0.31,76.8,89.1,76.4,93.6,78.9,97.7,75.8,0,0,0,0.00,0.00,135.75,"18,388",8377405,7527766,0,0,0,0,0,0
12/1/2009,4193894,4703504,509610,169332,270396,439728,5.33,2.75,3.63,0,0,0,943.01,896.82,0,0,0,0,"8,129,701","1,043,398","6,714","3,216,475","3,230,529","514,944","762,222","398,817",615,102.1,0,0,0,0,72.3,102,92.5,121.6,68.7,97.7,94.3,135.01,102.79,7.48,"10,450","9,668",782,"2,766.66","191,186",0.45,0.3,100.5,94.2,92.9,171.2,103.2,100.6,92.1,0,0,0,0.00,0.00,137.33,"18,492",8377405,7527766,0,0,0,0,0,0
1/1/2010,3094144,4515349,1421205,174134,270989,445122,5.38,2.79,3.67,0,0,0,945.05,898.66,0,0,0,0,"6,732,896","749,310","6,547","2,420,309","2,702,006","539,044","721,197","343,793",650,101.6,0,0,0,0,61.9,112.5,48.5,74.9,67.2,77.8,89.5,135.79,103.93,8.04,"10,394","9,559",835,"2,276.34","51,159",1,1.55,75.6,88.6,75.2,74.2,83.8,87.9,74.5,0,0,0,0.00,0.00,137.68,"17,684",8377405,7527766,72.28,38.34,280.67,148.89,2.56,76.37
2/1/2010,3198720,4561607,1362886,174075,272766,446841,5.28,2.67,3.55,0,0,0,947.27,900.72,0,0,0,0,"7,094,619","711,309","7,321","2,650,654","2,829,814","496,993","818,501","291,336",567,101.6,0,0,0,0,62.2,93.6,38.6,67.3,67.1,76.1,89,136.95,104.38,8.09,"10,433","9,588",845,"2,283.16","80,662",0.78,0.67,70.6,81,73.5,67,69.7,93.5,72.9,0,0,0,0.00,0.00,138.34,"18,113",8377405,7527766,72.49,39.39,278.68,151.81,2.54,77.03
3/1/2010,4325668,5749030,1423362,175145,275451,450596,5.07,2.49,3.37,0,0,0,951.28,904.55,0,0,0,0,"7,353,547","537,701","13,368","2,786,457","2,919,701","461,118","816,407","356,496",677,102,0,0,0,0,71.6,104,59.4,77.2,80.8,95.7,102.7,138.71,105.94,8.15,"10,490","9,635",855,"2,284.60","125,189",0.3,0.45,80,90.6,81.7,82.3,78.1,138.6,81,0,0,0,0.00,0.00,139.63,"18,522",8377405,7527766,69.58,38.96,279.7,156.59,2.54,79.03
4/1/2010,3699530,5384784,1685254,178339,277734,456073,4.97,2.51,3.36,0,0,0,954.96,907.87,0,0,0,0,"7,744,996","738,226","20,447","2,942,310","2,935,186","615,251","838,030","393,772",626,102.8,0,0,0,0,67.6,87.4,49.5,77,74.9,81.3,98.5,140.34,107.36,7.69,"10,537","9,727",810,"2,237.56","119,844",0.45,0.61,77,87.8,78.4,93.6,71.5,95.5,77.8,0,0,0,0.00,0.00,139.46,"18,825",8377405,7527766,63.66,36.21,282.18,160.57,2.52,82.33
5/1/2010,4254289,5482277,1227988,181198,282497,463695,4.91,2.32,3.21,0,0,0,990.97,941.95,0,0,0,0,"7,363,320","770,933","8,659","2,853,024","2,847,512","534,331","767,891","351,903",656,102.2,0,0,0,0,68.5,90.7,50.9,87.1,95.9,85.6,103.9,141.73,108.18,7.76,"10,521","9,704",817,"2,237.01","98,624",0.33,0.3,80.7,92.9,79.4,108.5,78,97.9,78.7,0,0,0,0.00,0.00,139.87,"18,240",8377405,7527766,43.76,24.13,289.46,159.43,2.47,80.81
6/1/2010,4422990,5641083,1218092,184870,288150,473021,4.74,2.24,3.09,0,0,0,999.74,950.02,0,0,0,0,"7,721,636","684,528","7,999","3,040,250","2,967,065","567,751","770,662","367,909",588,102.7,0,0,0,0,65.9,79,80.7,85.8,93.3,84.7,103.2,142.75,108.79,7.39,"10,489","9,713",776,"2,288.39","70,265",0,0.14,78.5,88.8,76.9,99.7,73.7,100.1,76.3,0,0,0,0.00,0.00,140.37,"18,213",8377405,7527766,40.41,22.33,305.99,169.22,2.45,82.16
7/1/2010,4509329,6034041,1524712,187226,292753,479978,4.63,2.2,3.03,0,0,0,1005.31,955.85,0,0,0,0,"7,615,055","595,941","6,314","2,922,584","2,950,807","539,708","766,200","429,442",594,100.9,0,0,0,0,68.4,85,57.1,84.2,99.2,87.5,107.6,143.64,109.02,7.16,"10,585","9,827",758,"2,302.26","62,497",0.01,0.01,79.5,91.8,79.7,95.7,75.2,106.7,78.9,0,0,0,0.00,0.00,140.26,"17,936",8377405,7527766,40.82,23.05,302.36,170.81,2.38,84.15
8/1/2010,4786077,6185555,1399478,189527,299306,488833,4.43,2.13,2.92,0,0,0,1005.5,956.23,0,0,0,0,"7,753,966","676,951","7,133","2,986,714","2,995,540","536,550","828,350","399,679",568,101.7,0,0,0,0,71,98,47.5,88.6,104.2,93,112.1,145.01,108.88,6.82,"10,558","9,838",720,"2,329.22","90,633",0,0.07,81,94.9,80.3,93.6,80.5,121.4,79.5,0,0,0,0.00,0.00,141.74,"18,657",8301915,7452276,46.24,26.29,313.93,178.4,2.37,88.99
9/1/2010,4863581,6397611,1534030,194153,307326,501479,4.27,1.96,2.75,0,0,0,1008.45,958.95,0,0,0,0,"7,918,731","576,523","6,402","3,019,402","3,094,141","534,962","845,805","418,019",516,103.2,0,0,0,0,68,88.1,70.9,84.7,102.6,89.9,110.4,145.79,109.31,6.31,"10,578","9,911",667,"2,315.39","53,572",0.68,0.8,79.7,93.3,78.8,88.7,79.5,114.1,77.9,0,0,0,0.00,0.00,141.7,"18,980",8301915,7452276,56.91,33.13,328.23,190.95,2.73,93.49
10/1/2010,4866444,6230419,1363976,198680,315508,514188,4.28,1.86,2.68,0,0,0,1013.72,963.94,0,0,0,0,"8,030,469","751,556","8,773","3,205,212","3,033,314","573,353","778,573","431,244",533,102.1,0,0,0,0,71.3,87.1,41.8,93.4,96.9,93.5,109.5,146.57,109.51,5.9,"10,622","9,996",626,"2,309.79","55,377",0.79,1.01,83.6,96.8,83.2,96.4,84.9,119.1,82.3,0,0,0,0.00,0.00,141.82,"18,818",8490211,7713386,71.68,42.56,327.15,194.2,2.78,100.62
11/1/2010,4839353,6506629,1667276,202158,319360,521518,4.14,1.85,2.63,0,0,0,1020.05,970.25,0,0,0,0,"8,128,681","736,967","8,828","3,229,952","3,209,951","510,898","735,384","433,668",584,103.6,0,0,0,0,70.2,93.4,58.2,90,102.1,95.4,107.2,146.52,108.25,5.54,"10,552","9,967",585,"2,428.18","4,999",0.62,0.85,83.1,94.8,79.1,101.7,93.5,125.7,78.4,0,0,0,0.00,0.00,142.77,"18,710",8490211,7713386,75.24,43.9,355.51,207.54,2.99,113.01
12/1/2010,4886812,5643150,756338,207736,323088,530824,3.88,1.78,2.5,0,0,0,1021.92,972.05,0,0,0,0,"8,858,840","1,215,048","9,114","3,512,099","3,570,524","577,093","700,562","489,448",604,104.7,0,0,0,0,80.4,146.1,126.2,134.4,78,110.4,95.8,144.4,105.85,5.32,"10,507","9,948",559,"2,966.50","159,579",0.7,0.74,110.7,101.1,98.7,193.4,117.9,120.6,98,0,0,0,0.00,0.00,142.63,"19,306",8490211,7713386,75.53,44.58,387.01,228.37,3.12,104.9
1/1/2011,3296835,5708693,2411858,212015,321477,533492,4.03,1.87,2.62,0,0,0,1022.09,971.92,0,0,0,0,"7,821,823","991,435","10,896","2,861,756","3,128,979","540,760","858,374","421,058",633,105.2,0,0,0,0,69.4,124.3,48,74.9,76.1,85,92.5,145.2,106.1,6.03,"10,422","9,793",629,"2,287.46","54,346",0.88,1.13,80.8,92.7,78.6,82.7,97.3,100,78,87.2,0,0,0.00,0.00,144,"19,248",8209347,7359708,76.29,45.54,433.34,258.55,2.96,103.07
2/1/2011,4072109,5786007,1713898,214306,325788,540094,3.46,1.77,2.35,0,0,0,1023.35,973.36,0,0,0,0,"13,478,594","954,751","17,599","2,857,413","3,192,323","579,175","6,432,393","399,691",569,106,0,0,0,0,65.7,107.7,48,71.6,77,84.1,96,146.7,106.39,6.62,"10,542","9,845",697,"2,309.92","105,803",1,0.75,74.6,88.4,75.5,77,76.5,110.3,74.8,87.9,0,0,0.00,0.00,144.37,"19,218",7621468,6839176,75.25,45.1,495.98,297.28,2.89,104.3
3/1/2011,4662836,7016853,2354017,216739,328584,545324,3.5,1.75,2.36,0,0,0,1025.31,975.21,0,0,0,0,"8,097,174","630,437","25,128","3,075,795","3,168,742","574,242","786,138","467,129",666,107.3,0,0,0,0,73.4,105.7,71.1,82.3,83.4,92,105.5,147.57,106.59,6.94,"10,666","9,925",741,"2,261.61","61,001",0.78,0.55,83.3,96.4,82.6,91.1,85.2,117.2,81.8,87.6,0,0,0.00,0.00,145.32,"19,391",7621468,6839176,70.56,42.52,524.27,315.91,2.98,105.46
4/1/2011,4585409,6920196,2334787,220323,333694,554017,3.63,1.91,2.51,0,0,0,1026.62,976.27,0,0,0,0,"8,052,328","923,876","32,460","3,037,133","3,140,256","308,419","1,120,786","413,274",651,101.2,0,0,0,0,72.5,91.3,50.5,80.4,79.1,89.7,95.4,149.22,107.32,7.11,"10,715","9,953",762,"2,278.14","119,133",0.79,0.81,83.4,89.6,85.6,92.9,82.9,109.5,84.8,89.3,0,0,0.00,0.00,143.23,"19,369",7621468,6839176,66.24,41.78,524.41,330.82,2.76,104.23
